"","Location","Transect","Quadrat","Record_location","Canopy_cover","Leaf_litter_cover","Live_plant_cover","Species","Age","Condition","Recruitment","Multi_stemmed","Height_.m.","Average_height","Height_variation","DBH","Average_DBH","DBH_variation","Cone_presence","Cone_number","Ort_number","Ort_colour","Latitude","Longitude","Year_measured","Fire_freq","Last_burn","TSF","FPC","Precip","Temp"
"363","Lockyer_National_Park-Garrett_property","LL4",0,"out",50,100,40,"torulosa","mature","alive","basal",0,7.7,NA,NA,6.7,NA,NA,"N",0,NA,NA,-27.45566,152.19341,2023,1,2002,21,61.3999977111816,48.5783843994141,413.824310302734
"364","Lockyer_National_Park-Garrett_property","LL4",0,"out",65,100,40,"torulosa","mature","aliveburnt","none",0,9.4,NA,NA,10.6,NA,NA,"N",0,NA,NA,-27.45566,152.19341,2023,1,2002,21,61.3999977111816,48.5783843994141,413.824310302734
"365","Lockyer_National_Park-Garrett_property","LL4",0,"out",50,100,50,"torulosa","mature","alive","none",0,5.3,NA,NA,5.7,NA,NA,"N",0,NA,NA,-27.45566,152.19341,2023,1,2002,21,61.3999977111816,48.5783843994141,413.824310302734
"366","Lockyer_National_Park-Garrett_property","LL4",10,"in",55,95,40,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4555897,152.1934596,2023,1,2002,21,52.4333343505859,48.5783843994141,413.824310302734
"367","Lockyer_National_Park-Garrett_property","LL4",10,"out",55,95,30,"torulosa","mature","alive","none",0,4.6,NA,NA,4.8,NA,NA,"N",0,NA,NA,-27.4555897,152.1934596,2023,1,2002,21,52.4333343505859,48.5783843994141,413.824310302734
"368","Lockyer_National_Park-Garrett_property","LL4",10,"out",40,90,45,"torulosa","mature","aliveburnt","none",0,12.2,NA,NA,13.8,NA,NA,"N",0,NA,NA,-27.4555897,152.1934596,2023,1,2002,21,52.4333343505859,48.5783843994141,413.824310302734
"369","Lockyer_National_Park-Garrett_property","LL4",10,"out",45,100,40,"torulosa","mature","alive","none",0,5,NA,NA,7.6,NA,NA,"N",0,NA,NA,-27.4555897,152.1934596,2023,1,2002,21,52.4333343505859,48.5783843994141,413.824310302734
"370","Lockyer_National_Park-Garrett_property","LL4",20,"in",55,100,20,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4555046,152.1934975,2023,1,2002,21,52.4333343505859,48.5783843994141,413.824310302734
"371","Lockyer_National_Park-Garrett_property","LL4",20,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4555046,152.1934975,2023,1,2002,21,52.4333343505859,48.5783843994141,413.824310302734
"372","Lockyer_National_Park-Garrett_property","LL4",30,"in",45,40,50,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4554253,152.1935447,2023,1,2002,21,52.4333343505859,48.5783843994141,413.824310302734
"373","Lockyer_National_Park-Garrett_property","LL4",30,"out",50,95,60,"torulosa","mature","aliveburnt","basal",1,4,3.25,1.125,4.7,3.05,5.445,"N",0,NA,NA,-27.4554253,152.1935447,2023,1,2002,21,52.4333343505859,48.5783843994141,413.824310302734
"374","Lockyer_National_Park-Garrett_property","LL4",40,"in",40,95,30,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4553403,152.1935814,2023,1,2002,21,52.538890838623,48.5783843994141,413.824310302734
"375","Lockyer_National_Park-Garrett_property","LL4",40,"out",30,90,70,"torulosa","mature","aliveburnt","trunk",1,9.2,6.466666667,7.293333333,17.7,13.38333333,24.37583333,"N",0,NA,NA,-27.4553403,152.1935814,2023,1,2002,21,52.538890838623,48.5783843994141,413.824310302734
"376","Lockyer_National_Park-Garrett_property","LL4",40,"out",20,95,55,"torulosa","mature","aliveburnt","none",0,9.8,NA,NA,8,NA,NA,"N",0,NA,NA,-27.4553403,152.1935814,2023,1,2002,21,52.538890838623,48.5783843994141,413.824310302734
"377","Lockyer_National_Park-Garrett_property","LL4",40,"out",20,70,85,"torulosa","sapling","alive","basal",0,1.8,NA,NA,0.3,NA,NA,"N",0,NA,NA,-27.4553403,152.1935814,2023,1,2002,21,52.538890838623,48.5783843994141,413.824310302734
"378","Lockyer_National_Park-Garrett_property","LL3",0,"in",0,100,25,"torulosa","mature","aliveburnt","none",0,7.3,NA,NA,7,NA,NA,"N",0,NA,NA,-27.45667,152.19496,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"379","Lockyer_National_Park-Garrett_property","LL3",0,"out",25,100,40,"torulosa","sapling","alive","none",0,2.5,NA,NA,0.7,NA,NA,"N",0,NA,NA,-27.45667,152.19496,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"380","Lockyer_National_Park-Garrett_property","LL3",0,"out",20,100,50,"torulosa","sapling","alive","none",0,1.85,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.45667,152.19496,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"381","Lockyer_National_Park-Garrett_property","LL3",0,"out",5,100,75,"torulosa","seedling","alive","none",0,0.43,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.45667,152.19496,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"382","Lockyer_National_Park-Garrett_property","LL3",0,"out",40,100,15,"torulosa","seedling","alive","none",0,0.38,NA,NA,2,NA,NA,"N",0,NA,NA,-27.45667,152.19496,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"383","Lockyer_National_Park-Garrett_property","LL3",0,"out",55,95,60,"torulosa","sapling","alive","none",0,2.7,NA,NA,2,NA,NA,"N",0,NA,NA,-27.45667,152.19496,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"384","Lockyer_National_Park-Garrett_property","LL3",0,"out",55,100,60,"torulosa","sapling","alive","none",0,2.4,NA,NA,1.5,NA,NA,"N",0,NA,NA,-27.45667,152.19496,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"385","Lockyer_National_Park-Garrett_property","LL3",0,"out",40,95,25,"torulosa","seedling","alive","none",0,0.62,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.45667,152.19496,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"386","Lockyer_National_Park-Garrett_property","LL3",0,"out",45,95,40,"torulosa","mature","aliveburnt","none",0,3.3,NA,NA,4,NA,NA,"N",0,NA,NA,-27.45667,152.19496,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"387","Lockyer_National_Park-Garrett_property","LL3",0,"out",30,95,40,"torulosa","sapling","aliveburnt","basal",0,1.35,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.45667,152.19496,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"388","Lockyer_National_Park-Garrett_property","LL3",10,"in",50,80,30,"torulosa","sapling","alive","none",0,1.44,NA,NA,NA,NA,NA,"N",0,"2,8","grey,yellow",-27.4567063,152.1950471,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"389","Lockyer_National_Park-Garrett_property","LL3",10,"out",30,100,35,"torulosa","seedling","alive","none",0,0.61,NA,NA,NA,NA,NA,"N",0,"2","yellow",-27.4567063,152.1950471,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"390","Lockyer_National_Park-Garrett_property","LL3",10,"out",0,95,15,"torulosa","mature","aliveburnt","none",0,9.3,NA,NA,19.4,NA,NA,"Y",250,"1","yellow",-27.4567063,152.1950471,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"391","Lockyer_National_Park-Garrett_property","LL3",10,"out",40,100,25,"torulosa","seedling","alive","none",0,0.24,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.4567063,152.1950471,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"392","Lockyer_National_Park-Garrett_property","LL3",10,"out",45,100,60,"torulosa","seedling","alive","none",0,0.96,NA,NA,NA,NA,NA,"N",0,"13","yellow",-27.4567063,152.1950471,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"393","Lockyer_National_Park-Garrett_property","LL3",10,"out",50,100,30,"torulosa","seedling","alive","none",0,0.66,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.4567063,152.1950471,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"394","Lockyer_National_Park-Garrett_property","LL3",10,"out",50,95,30,"torulosa","sapling","alive","basal",0,1.8,NA,NA,1,NA,NA,"N",0,NA,NA,-27.4567063,152.1950471,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"395","Lockyer_National_Park-Garrett_property","LL3",10,"out",50,95,35,"torulosa","seedling","alive","none",0,0.84,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.4567063,152.1950471,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"396","Lockyer_National_Park-Garrett_property","LL3",10,"out",45,95,70,"torulosa","mature","aliveburnt","none",0,4.6,NA,NA,5,NA,NA,"N",0,NA,NA,-27.4567063,152.1950471,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"397","Lockyer_National_Park-Garrett_property","LL3",10,"out",0,95,20,"torulosa","mature","aliveburnt","none",0,5.6,NA,NA,6.3,NA,NA,"N",0,NA,NA,-27.4567063,152.1950471,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"398","Lockyer_National_Park-Garrett_property","LL3",10,"out",35,100,30,"torulosa","seedling","alive","none",0,0.59,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.4567063,152.1950471,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"399","Lockyer_National_Park-Garrett_property","LL3",20,"in",35,100,45,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4567291,152.1951449,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"400","Lockyer_National_Park-Garrett_property","LL3",20,"out",25,100,60,"torulosa","seedling","alive","none",0,0.5,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.4567291,152.1951449,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"401","Lockyer_National_Park-Garrett_property","LL3",20,"out",25,100,15,"torulosa","sapling","alive","none",0,2.5,NA,NA,2.7,NA,NA,"N",0,NA,NA,-27.4567291,152.1951449,2023,1,2002,21,57.6388893127441,48.1853561401367,412.718963623047
"402","Lockyer_National_Park-Garrett_property","LL3",30,"in",40,95,20,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4567526,152.1952427,2023,1,2002,21,56.5055541992188,48.1853561401367,412.718963623047
"403","Lockyer_National_Park-Garrett_property","LL3",30,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4567526,152.1952427,2023,1,2002,21,56.5055541992188,48.1853561401367,412.718963623047
"404","Lockyer_National_Park-Garrett_property","LL3",40,"in",65,100,60,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4567615,152.1953547,2023,1,2002,21,61.3166656494141,48.1853561401367,412.718963623047
"405","Lockyer_National_Park-Garrett_property","LL3",40,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4567615,152.1953547,2023,1,2002,21,61.3166656494141,48.1853561401367,412.718963623047
"406","Lockyer_National_Park","LH5",0,"in",0,20,80,"torulosa","mature","aliveburnt","none",0,10.8,NA,NA,14.6,NA,NA,"N",0,NA,NA,-27.46224,152.22031,2023,4,2021,2,58.2388877868652,48.6642036437988,412.89697265625
"407","Lockyer_National_Park","LH5",0,"out",50,95,70,"torulosa","sapling","aliveburnt","basal",1,1.89,2.254,2.29263,0.7,1.3,1.08,"N",0,NA,NA,-27.46224,152.22031,2023,4,2021,2,58.2388877868652,48.6642036437988,412.89697265625
"408","Lockyer_National_Park","LH5",0,"out",50,95,70,"torulosa","sapling","aliveburnt","basal",1,1.91,2.056666667,0.246533333,0.6,0.8,0.39,"N",0,NA,NA,-27.46224,152.22031,2023,4,2021,2,58.2388877868652,48.6642036437988,412.89697265625
"409","Lockyer_National_Park","LH5",10,"in",65,70,90,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4623107,152.2203846,2023,4,2021,2,58.2388877868652,48.6642036437988,412.89697265625
"410","Lockyer_National_Park","LH5",10,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4623107,152.2203846,2023,4,2021,2,58.2388877868652,48.6642036437988,412.89697265625
"411","Lockyer_National_Park","LH5",20,"in",45,70,45,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4623718,152.2204589,2023,4,2021,2,58.2388877868652,48.6642036437988,412.89697265625
"412","Lockyer_National_Park","LH5",20,"out",65,15,20,"torulosa","mature","aliveburnt","none",0,11.2,NA,NA,18.4,NA,NA,"N",0,NA,NA,-27.4623718,152.2204589,2023,4,2021,2,58.2388877868652,48.6642036437988,412.89697265625
"413","Lockyer_National_Park","LH5",20,"out",30,50,40,"torulosa","mature","aliveburnt","none",0,11.9,NA,NA,11.2,NA,NA,"Y",15,NA,NA,-27.4623718,152.2204589,2023,4,2021,2,58.2388877868652,48.6642036437988,412.89697265625
"414","Lockyer_National_Park","LH5",20,"out",25,90,90,"torulosa","sapling","aliveburnt","basal",1,1.75,1.516666667,0.103333333,0.6,0.6,0,"N",0,NA,NA,-27.4623718,152.2204589,2023,4,2021,2,58.2388877868652,48.6642036437988,412.89697265625
"415","Lockyer_National_Park","LH5",30,"in",40,80,95,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4624365,152.2205288,2023,4,2021,2,56.5444450378418,48.6642036437988,412.89697265625
"416","Lockyer_National_Park","LH5",30,"out",30,70,60,"torulosa","sapling","aliveburnt","none",0,3.2,NA,NA,2.2,NA,NA,"N",0,NA,NA,-27.4624365,152.2205288,2023,4,2021,2,56.5444450378418,48.6642036437988,412.89697265625
"417","Lockyer_National_Park","LH5",30,"out",30,70,60,"torulosa","sapling","aliveburnt","none",1,1.5,1,0.5,0.4,0.4,0,"N",0,NA,NA,-27.4624365,152.2205288,2023,4,2021,2,56.5444450378418,48.6642036437988,412.89697265625
"418","Lockyer_National_Park","LH5",30,"out",70,85,70,"torulosa","sapling","aliveburnt","basal",1,2.3,1.85,0.2575,0.8,0.65,0.045,"N",0,NA,NA,-27.4624365,152.2205288,2023,4,2021,2,56.5444450378418,48.6642036437988,412.89697265625
"419","Lockyer_National_Park","LH5",40,"in",50,70,70,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4624902,152.2206105,2023,4,2021,2,56.1666679382324,48.6642036437988,412.89697265625
"420","Lockyer_National_Park","LH5",40,"out",5,60,30,"torulosa","mature","aliveburnt","none",0,12.3,NA,NA,29.5,NA,NA,"N",0,NA,NA,-27.4624902,152.2206105,2023,4,2021,2,56.1666679382324,48.6642036437988,412.89697265625
"421","Lockyer_National_Park","LH6",0,"in",75,90,75,"torulosa","mature","aliveburnt","none",0,8.3,NA,NA,9,NA,NA,"Y",15,NA,NA,-27.47021,152.22727,2023,4,2021,2,62.1888885498047,45.2565536499023,413.364562988281
"422","Lockyer_National_Park","LH6",0,"out",30,95,10,"torulosa","mature","aliveburnt","trunk",0,6.7,NA,NA,7.7,NA,NA,"N",0,NA,NA,-27.47021,152.22727,2023,4,2021,2,62.1888885498047,45.2565536499023,413.364562988281
"423","Lockyer_National_Park","LH6",0,"out",10,85,40,"torulosa","seedling","alive","basal",0,0.95,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.47021,152.22727,2023,4,2021,2,62.1888885498047,45.2565536499023,413.364562988281
"424","Lockyer_National_Park","LH6",10,"in",45,55,20,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4702592,152.2273609,2023,4,2021,2,62.1888885498047,45.2565536499023,413.364562988281
"425","Lockyer_National_Park","LH6",10,"out",45,60,25,"torulosa","mature","aliveburnt","none",0,2.95,NA,NA,3.6,NA,NA,"N",0,NA,NA,-27.4702592,152.2273609,2023,4,2021,2,62.1888885498047,45.2565536499023,413.364562988281
"426","Lockyer_National_Park","LH6",10,"out",20,60,40,"torulosa","sapling","aliveburnt","basal",0,1.5,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.4702592,152.2273609,2023,4,2021,2,62.1888885498047,45.2565536499023,413.364562988281
"427","Lockyer_National_Park","LH6",20,"in",55,90,45,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4702904,152.2274556,2023,4,2021,2,62.1888885498047,45.2565536499023,413.364562988281
"428","Lockyer_National_Park","LH6",20,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4702904,152.2274556,2023,4,2021,2,62.1888885498047,45.2565536499023,413.364562988281
"429","Lockyer_National_Park","LH6",30,"in",60,90,70,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4703235,152.2275503,2023,4,2021,2,60.1833343505859,45.2565536499023,413.364562988281
"430","Lockyer_National_Park","LH6",30,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4703235,152.2275503,2023,4,2021,2,60.1833343505859,45.2565536499023,413.364562988281
"431","Lockyer_National_Park","LH6",40,"in",5,90,60,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4703447,152.2276497,2023,4,2021,2,60.1833343505859,45.2565536499023,413.364562988281
"432","Lockyer_National_Park","LH6",40,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4703447,152.2276497,2023,4,2021,2,60.1833343505859,45.2565536499023,413.364562988281
"433","Hidden_Vale","HLit1",0,"in",5,95,45,"littoralis","mature","alive","none",0,5,NA,NA,4.3,NA,NA,"y",2,NA,NA,-27.71367,152.44638,2023,1,2004,19,45.0999984741211,49.1970634460449,421.125854492188
"434","Hidden_Vale","HLit1",0,"out",5,90,40,"littoralis","sapling","alive","none",0,2.6,NA,NA,2.1,NA,NA,"N",0,NA,NA,-27.71367,152.44638,2023,1,2004,19,45.0999984741211,49.1970634460449,421.125854492188
"435","Hidden_Vale","HLit1",0,"out",0,95,60,"littoralis","mature","alive","none",0,5.2,NA,NA,5.6,NA,NA,"Y",140,NA,NA,-27.71367,152.44638,2023,1,2004,19,45.0999984741211,49.1970634460449,421.125854492188
"436","Hidden_Vale","HLit1",0,"out",0,80,70,"littoralis","sapling","alive","none",0,4.7,NA,NA,2.9,NA,NA,"N",0,NA,NA,-27.71367,152.44638,2023,1,2004,19,45.0999984741211,49.1970634460449,421.125854492188
"437","Hidden_Vale","HLit1",0,"out",0,60,80,"littoralis","sapling","alive","none",0,3.1,NA,NA,1.4,NA,NA,"N",0,NA,NA,-27.71367,152.44638,2023,1,2004,19,45.0999984741211,49.1970634460449,421.125854492188
"438","Hidden_Vale","HLit1",0,"out",0,60,80,"littoralis","sapling","alive","none",1,3.26,2.65,0.7442,1.2,0.85,0.245,"N",0,NA,NA,-27.71367,152.44638,2023,1,2004,19,45.0999984741211,49.1970634460449,421.125854492188
"439","Hidden_Vale","HLit1",10,"in",5,70,45,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"440","Hidden_Vale","HLit1",10,"out",20,80,70,"littoralis","seedling","alive","none",0,0.7,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"441","Hidden_Vale","HLit1",10,"out",0,40,70,"littoralis","sapling","alive","none",0,4.4,NA,NA,2.2,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"442","Hidden_Vale","HLit1",10,"out",0,60,70,"littoralis","mature","alive","none",1,5,4.6,0.32,3.8,2.8,2,"Y",100,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"443","Hidden_Vale","HLit1",10,"out",0,50,20,"littoralis","mature","alive","none",1,6.4,6.4,0,4.1,3.25,1.445,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"444","Hidden_Vale","HLit1",10,"out",0,60,80,"littoralis","sapling","alive","none",0,4,NA,NA,1.6,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"445","Hidden_Vale","HLit1",10,"out",0,40,85,"littoralis","sapling","alive","none",0,3,NA,NA,2.3,NA,NA,"Y",4,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"446","Hidden_Vale","HLit1",10,"out",0,40,85,"littoralis","sapling","alive","none",0,3.5,NA,NA,2.8,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"447","Hidden_Vale","HLit1",10,"out",0,70,60,"littoralis","sapling","alive","none",0,3.9,NA,NA,2.8,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"448","Hidden_Vale","HLit1",10,"out",5,60,80,"littoralis","sapling","alive","none",0,1.51,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"449","Hidden_Vale","HLit1",10,"out",0,50,90,"littoralis","sapling","alive","none",1,3.9,3.7,0.08,2,1.95,0.005,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"450","Hidden_Vale","HLit1",10,"out",20,50,90,"littoralis","sapling","alive","none",1,2.56,2.365,0.07605,1.5,1.55,0.005,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"451","Hidden_Vale","HLit1",10,"out",20,60,30,"littoralis","seedling","alive","none",0,0.9,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"452","Hidden_Vale","HLit1",10,"out",0,55,60,"littoralis","mature","alive","none",0,9.6,NA,NA,4.3,NA,NA,"Y",40,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"453","Hidden_Vale","HLit1",10,"out",15,40,95,"littoralis","sapling","alive","none",0,3,NA,NA,1.1,NA,NA,"Y",1,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"454","Hidden_Vale","HLit1",10,"out",10,40,95,"littoralis","sapling","alive","none",0,1.18,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"455","Hidden_Vale","HLit1",10,"out",5,40,75,"littoralis","sapling","alive","none",0,2.27,NA,NA,0.9,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"456","Hidden_Vale","HLit1",10,"out",10,20,90,"littoralis","mature","alive","none",1,6.2,5.1,2.42,3.6,3,0.72,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"457","Hidden_Vale","HLit1",10,"out",40,30,80,"littoralis","sapling","alive","none",0,3.9,NA,NA,2.4,NA,NA,"Y",8,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"458","Hidden_Vale","HLit1",10,"out",5,30,70,"littoralis","sapling","alive","none",1,5.1,4.09,2.0402,2.7,2.4,0.18,"Y",18,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"459","Hidden_Vale","HLit1",10,"out",30,30,70,"littoralis","sapling","alive","none",1,3.08,2.215,1.49645,1.1,1.05,0.005,"Y",1,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
"460","Hidden_Vale","HLit1",10,"out",0,50,60,"littoralis","sapling","alive","none",0,3.1,NA,NA,1.7,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.7277793884277,49.1970634460449,421.125854492188
